6.42152345,6.68018556,10.79084,1.62501E+12
0.40715334,0.68976563,9.532178,1.62501E+12
0.4263135,0.68976563,9.604029,1.62501E+12
6.42152345,6.68018556,10.79084,1.62501E+12
0.39757326,0.6658155,9.72378,1.62501E+12
0.4406836,0.62749517,9.6758795,1.62501E+12
0.40715334,0.6610254,9.81,1.62501E+12
0.35925296,0.63707525,9.81958,1.62501E+12
0.45026368,0.6610254,9.608819,1.62501E+12
0.46463382,0.6514453,9.766891,1.62501E+12
0.4263135,0.6562354,9.718989,1.62501E+12
0.40715334,0.67539555,9.72857,1.62501E+12
0.4167334,0.6610254,9.82437,1.62501E+12
0.39757326,0.67539555,9.70941,1.62501E+12
0.3879932,0.7041358,9.604029,1.62501E+12
0.4167334,0.6610254,9.872271,1.62501E+12
0.39757326,0.6514453,9.75731,1.62501E+12
0.4167334,0.6562354,9.618399,1.62501E+12
0.40715334,0.6466553,9.915381,1.62501E+12
0.45505372,0.6466553,9.618399,1.62501E+12
0.4263135,0.6562354,9.651929,1.62501E+12
0.4167334,0.6322852,9.963282,1.62501E+12
0.41194338,0.68976563,9.551338,1.62501E+12
0.38320315,0.6610254,9.85311,1.62501E+12
0.39278322,0.6849756,9.70941,1.62501E+12
0.36883304,0.7568262,9.651929,1.62501E+12
0.41194338,0.7759864,9.77647,1.62501E+12
0.46942386,0.67539555,9.75731,1.62501E+12
0.3784131,0.7089258,9.718989,1.62501E+12
0.43110353,0.6849756,9.733359,1.62501E+12
0.43110353,0.6945557,9.80521,1.62501E+12
0.40715334,0.6610254,9.6615095,1.62501E+12
0.4023633,0.6562354,9.80521,1.62501E+12
0.41194338,0.6945557,9.7621,1.62501E+12
0.3879932,0.68976563,9.6615095,1.62501E+12
0.42152345,0.67539555,9.75252,1.62501E+12
0.4263135,0.6849756,9.70941,1.62501E+12
0.3879932,0.6849756,9.766891,1.62501E+12
0.40715334,0.6849756,9.699829,1.62501E+12
0.4406836,0.68976563,9.6615095,1.62501E+12
0.39278322,0.6945557,9.901011,1.62501E+12
0.39278322,0.6993457,9.68067,1.62501E+12
0.4023633,0.68018556,9.72857,1.62501E+12
0.42152345,0.6610254,9.7812605,1.62501E+12
0.41194338,0.71371585,9.685459,1.62501E+12
0.41194338,0.68976563,9.74773,1.62501E+12
0.42152345,0.6562354,9.833951,1.62501E+12
0.39757326,0.67539555,9.74294,1.62501E+12
0.39757326,0.6993457,9.718989,1.62501E+12
0.4023633,0.6945557,9.6758795,1.62501E+12
0.4023633,0.6849756,9.766891,1.62501E+12
0.43110353,0.6993457,9.72857,1.62501E+12
0.40715334,0.67539555,9.74294,1.62501E+12
0.39757326,0.728086,9.7812605,1.62501E+12
0.4263135,0.68018556,9.733359,1.62501E+12
0.3879932,0.6993457,9.7621,1.62501E+12
0.40715334,0.7041358,9.733359,1.62501E+12
0.42152345,0.6945557,9.77168,1.62501E+12
0.41194338,0.6945557,9.74294,1.62501E+12
0.4023633,0.6706055,9.7621,1.62501E+12
0.42152345,0.7089258,9.671089,1.62501E+12
0.4023633,0.6849756,9.829161,1.62501E+12
0.37362307,0.728086,9.517808,1.62501E+12
0.37362307,0.6993457,9.79563,1.62501E+12
0.39757326,0.6849756,9.872271,1.62501E+12
0.43589357,0.68018556,9.671089,1.62501E+12
0.41194338,0.68976563,9.7142,1.62501E+12
0.4263135,0.6706055,9.85311,1.62501E+12
0.38320315,0.6706055,9.685459,1.62501E+12
0.37362307,0.71371585,9.766891,1.62501E+12
0.38320315,0.6658155,9.83874,1.62501E+12
0.39278322,0.6993457,9.604029,1.62501E+12
0.44547364,0.6466553,9.77168,1.62501E+12
0.4263135,0.6993457,9.74773,1.62501E+12
0.40715334,0.6466553,9.690249,1.62501E+12
0.37362307,0.6466553,9.877061,1.62501E+12
0.3784131,0.6706055,9.632769,1.62501E+12
0.364043,0.68976563,9.79084,1.62501E+12
0.3784131,0.7041358,9.704619,1.62501E+12
0.44547364,0.7041358,9.699829,1.62501E+12
0.46463382,0.71371585,9.843531,1.62501E+12
0.4167334,0.7568262,9.666299,1.62501E+12
0.44547364,0.7232959,9.666299,1.62501E+12
0.364043,0.6849756,9.972861,1.62501E+12
0.32093263,0.68018556,9.671089,1.62501E+12
0.39757326,0.7041358,9.594449,1.62501E+12
0.4023633,0.62749517,9.958491,1.62501E+12
0.3784131,0.67539555,9.671089,1.62501E+12
0.43589357,0.6466553,9.68067,1.62501E+12
0.45026368,0.64186525,9.872271,1.62501E+12
0.40715334,0.6466553,9.671089,1.62501E+12
0.39757326,0.67539555,9.77168,1.62501E+12
0.4023633,0.6945557,9.77168,1.62501E+12
0.3879932,0.6945557,9.7142,1.62501E+12
0.41194338,0.7232959,9.7812605,1.62501E+12
0.3784131,0.71371585,9.733359,1.62501E+12
0.39757326,0.7232959,9.74773,1.62501E+12
0.4167334,0.7232959,9.7812605,1.62501E+12
0.364043,0.71371585,9.685459,1.62501E+12
0.38320315,0.68976563,9.814791,1.62501E+12
0.40715334,0.6658155,9.72378,1.62501E+12
0.42152345,0.6849756,9.75731,1.62501E+12
0.3879932,0.6610254,9.627979,1.62501E+12
0.43589357,0.6562354,9.920172,1.62501E+12
0.36883304,0.68018556,9.685459,1.62501E+12
0.43589357,0.68018556,9.699829,1.62501E+12
0.42152345,0.68976563,9.800421,1.62501E+12
0.36883304,0.71371585,9.699829,1.62501E+12
0.4263135,0.6993457,9.75731,1.62501E+12
0.38320315,0.7185059,9.70941,1.62501E+12
0.39757326,0.6849756,9.891431,1.62501E+12
0.41194338,0.6849756,9.70941,1.62501E+12
0.40715334,0.68976563,9.77647,1.62501E+12
0.43589357,0.68976563,9.766891,1.62501E+12
0.4023633,0.7041358,9.623189,1.62501E+12
0.41194338,0.6706055,9.833951,1.62501E+12
0.41194338,0.6849756,9.72857,1.62501E+12
0.42152345,0.68976563,9.766891,1.62501E+12
0.42152345,0.6993457,9.68067,1.62501E+12
0.39278322,0.7089258,9.766891,1.62501E+12
0.39757326,0.7041358,9.718989,1.62501E+12
0.38320315,0.68976563,9.79563,1.62501E+12
0.364043,0.6993457,9.75731,1.62501E+12
0.43110353,0.7185059,9.627979,1.62501E+12
0.39757326,0.68976563,9.877061,1.62501E+12
0.39757326,0.6993457,9.546548,1.62501E+12
0.45026368,0.6466553,9.81,1.62501E+12
0.39278322,0.6610254,9.901011,1.62501E+12
0.40715334,0.68018556,9.560919,1.62501E+12
0.44547364,0.6322852,9.877061,1.62501E+12
0.39757326,0.6466553,9.891431,1.62501E+12
0.39278322,0.6610254,9.651929,1.62501E+12
0.37362307,0.68018556,9.78605,1.62501E+12
0.3879932,0.6993457,9.766891,1.62501E+12
0.36883304,0.6849756,9.6758795,1.62501E+12
0.37362307,0.6849756,9.77168,1.62501E+12
0.40715334,0.68018556,9.7812605,1.62501E+12
0.4023633,0.6514453,9.766891,1.62501E+12
0.36883304,0.6562354,9.704619,1.62501E+12
0.40715334,0.68018556,9.7621,1.62501E+12
0.39757326,0.6514453,9.75252,1.62501E+12
0.37362307,0.6466553,9.74294,1.62501E+12
0.3784131,0.62749517,9.81958,1.62501E+12
0.40715334,0.6610254,9.718989,1.62501E+12
0.39757326,0.7041358,9.69504,1.62501E+12
0.3784131,0.67539555,9.7142,1.62501E+12
0.364043,0.68018556,9.829161,1.62501E+12
0.4406836,0.6658155,9.75731,1.62501E+12
0.35925296,0.6849756,9.72378,1.62501E+12
0.3879932,0.68976563,9.70941,1.62501E+12
0.35925296,0.68018556,9.72378,1.62501E+12
0.4167334,0.6706055,9.81958,1.62501E+12
0.37362307,0.6849756,9.72857,1.62501E+12
0.41194338,0.6658155,9.73815,1.62501E+12
0.41194338,0.6945557,9.690249,1.62501E+12
0.31135255,0.68018556,9.78605,1.62501E+12
0.35925296,0.68976563,9.75252,1.62501E+12
0.42152345,0.6562354,9.77647,1.62501E+12
0.41194338,0.67539555,9.80521,1.62501E+12
0.4023633,0.6993457,9.690249,1.62501E+12
0.3784131,0.64186525,9.75731,1.62501E+12
0.4023633,0.6993457,9.77168,1.62501E+12
0.40715334,0.67539555,9.685459,1.62501E+12
0.364043,0.7089258,9.829161,1.62501E+12
0.3784131,0.6610254,9.7812605,1.62501E+12
0.3879932,0.6658155,9.74773,1.62501E+12
0.41194338,0.68976563,9.78605,1.62501E+12
0.38320315,0.7376661,9.637559,1.62501E+12
0.43110353,0.7089258,9.733359,1.62501E+12
0.39278322,0.6945557,9.800421,1.62501E+12
0.40715334,0.68976563,9.685459,1.62501E+12
0.48379397,0.7041358,9.81958,1.62501E+12
0.3879932,0.68976563,9.685459,1.62501E+12
0.364043,0.68018556,9.766891,1.62501E+12
0.4023633,0.6514453,9.848321,1.62501E+12
0.3879932,0.6706055,9.69504,1.62501E+12
0.34967285,0.6945557,9.766891,1.62501E+12
0.35925296,0.7232959,9.69504,1.62501E+12
0.42152345,0.6706055,9.75731,1.62501E+12
0.39757326,0.6945557,9.83874,1.62501E+12
0.38320315,0.6993457,9.642349,1.62501E+12
0.43589357,0.71371585,9.74773,1.62501E+12
0.41194338,0.67539555,9.733359,1.62501E+12
0.4167334,0.6945557,9.7142,1.62501E+12
0.38320315,0.6706055,9.80521,1.62501E+12
0.37362307,0.6993457,9.699829,1.62501E+12
0.4406836,0.6945557,9.73815,1.62501E+12
0.4023633,0.6945557,9.73815,1.62501E+12
0.34488282,0.68018556,9.733359,1.62501E+12
0.4167334,0.68976563,9.77168,1.62501E+12
0.3784131,0.7041358,9.733359,1.62501E+12
0.4167334,0.68976563,9.704619,1.62501E+12
0.4742139,0.68976563,9.74773,1.62501E+12
0.39278322,0.67539555,9.766891,1.62501E+12
0.36883304,0.68018556,9.74294,1.62501E+12
0.43110353,0.67539555,9.74294,1.62501E+12
0.4023633,0.67539555,9.75731,1.62501E+12
0.35925296,0.7041358,9.72857,1.62501E+12
0.3879932,0.68018556,9.73815,1.62501E+12
0.39278322,0.6945557,9.733359,1.62501E+12
0.42152345,0.67539555,9.7621,1.62501E+12
0.4023633,0.6849756,9.733359,1.62501E+12
0.39757326,0.68018556,9.75731,1.62501E+12
0.45984375,0.68018556,9.75252,1.62501E+12
0.3784131,0.68018556,9.704619,1.62501E+12
0.25866213,0.7041358,9.72378,1.62501E+12
0.57001466,0.6706055,9.78605,1.62501E+12
0.3879932,0.6993457,9.72857,1.62501E+12
0.40715334,0.6706055,9.70941,1.62501E+12
0.34967285,0.6514453,9.83874,1.62501E+12
0.4263135,0.6849756,9.637559,1.62501E+12
0.42152345,0.6993457,9.7142,1.62501E+12
0.32572266,0.67539555,9.666299,1.62501E+12
0.43110353,0.68018556,9.79084,1.62501E+12
0.39278322,0.6514453,9.78605,1.62501E+12
0.4023633,0.71371585,9.704619,1.62501E+12
0.4023633,0.6993457,9.69504,1.62501E+12
0.39757326,0.6514453,9.77168,1.62501E+12
0.3784131,0.6658155,9.77647,1.62501E+12
0.35925296,0.68976563,9.699829,1.62501E+12
0.4406836,0.6993457,9.70941,1.62501E+12
0.38320315,0.6322852,9.73815,1.62501E+12
0.37362307,0.6514453,9.800421,1.62501E+12
0.36883304,0.6514453,9.7142,1.62501E+12
0.4263135,0.68976563,9.75252,1.62501E+12
0.4406836,0.6849756,9.666299,1.62501E+12
0.30177248,0.6849756,9.81,1.62501E+12
0.43110353,0.67539555,9.671089,1.62501E+12
0.42152345,0.7089258,9.704619,1.62501E+12
0.364043,0.67539555,9.79084,1.62501E+12
0.38320315,0.6993457,9.68067,1.62501E+12
0.40715334,0.6658155,9.814791,1.62501E+12
0.364043,0.68018556,9.766891,1.62501E+12
0.41194338,0.6945557,9.68067,1.62501E+12
0.42152345,0.6849756,9.766891,1.62501E+12
0.38320315,0.6658155,9.685459,1.62501E+12
0.3784131,0.6706055,9.74773,1.62501E+12
0.40715334,0.67539555,9.79084,1.62501E+12
0.41194338,0.6706055,9.69504,1.62501E+12
0.3879932,0.6945557,9.704619,1.62501E+12
0.3879932,0.6658155,9.77647,1.62501E+12
0.41194338,0.6610254,9.77647,1.62501E+12
0.4263135,0.68976563,9.74294,1.62501E+12
0.3879932,0.7185059,9.6758795,1.62501E+12
0.364043,0.6849756,9.704619,1.62501E+12
0.39757326,0.6658155,9.829161,1.62501E+12
0.39278322,0.67539555,9.733359,1.62501E+12
0.364043,0.6945557,9.6758795,1.62501E+12
0.4023633,0.6849756,9.7621,1.62501E+12
0.4167334,0.67539555,9.7812605,1.62501E+12
0.40715334,0.68018556,9.70941,1.62501E+12
0.4167334,0.6945557,9.72857,1.62501E+12
0.39278322,0.68976563,9.7621,1.62501E+12
0.3784131,0.6610254,9.718989,1.62501E+12
0.39278322,0.67539555,9.75731,1.62501E+12
0.4167334,0.68976563,9.733359,1.62501E+12
0.39757326,0.7041358,9.718989,1.62501E+12
0.36883304,0.67539555,9.75731,1.62501E+12
0.3879932,0.6849756,9.75731,1.62501E+12
0.41194338,0.67539555,9.733359,1.62501E+12
0.3784131,0.7041358,9.7142,1.62501E+12
0.38320315,0.67539555,9.7142,1.62501E+12
0.40715334,0.68976563,9.7621,1.62501E+12
0.40715334,0.67539555,9.7142,1.62501E+12
0.38320315,0.6993457,9.72378,1.62501E+12
0.4023633,0.68976563,9.73815,1.62501E+12
0.38320315,0.6849756,9.72378,1.62501E+12
0.38320315,0.6945557,9.733359,1.62501E+12
0.4167334,0.6658155,9.72857,1.62501E+12
0.364043,0.6849756,9.74294,1.62501E+12
0.39757326,0.68018556,9.72857,1.62501E+12
0.42152345,0.6849756,9.74773,1.62501E+12
0.39757326,0.6993457,9.70941,1.62501E+12
0.4167334,0.68018556,9.74773,1.62501E+12
0.42152345,0.67539555,9.7142,1.62501E+12
0.39757326,0.67539555,9.72857,1.62501E+12
0.35925296,0.6849756,9.78605,1.62501E+12
0.39757326,0.6562354,9.766891,1.62501E+12
0.3879932,0.6562354,9.78605,1.62501E+12
0.40715334,0.6993457,9.704619,1.62501E+12
0.4167334,0.6849756,9.68067,1.62501E+12
0.40715334,0.6706055,9.75252,1.62501E+12
0.37362307,0.6849756,9.72378,1.62501E+12
0.36883304,0.6849756,9.74294,1.62501E+12
0.41194338,0.6706055,9.72857,1.62501E+12
0.42152345,0.6706055,9.75252,1.62501E+12
0.3784131,0.68018556,9.72378,1.62501E+12
0.41194338,0.68018556,9.72857,1.62501E+12
0.40715334,0.68976563,9.73815,1.62501E+12
0.4023633,0.68018556,9.718989,1.62501E+12
0.39757326,0.6658155,9.81,1.62501E+12
0.37362307,0.6706055,9.69504,1.62501E+12
0.42152345,0.6658155,9.72378,1.62501E+12
0.39757326,0.68018556,9.74773,1.62501E+12
0.42152345,0.68976563,9.7142,1.62501E+12
0.40715334,0.67539555,9.7621,1.62501E+12
0.3784131,0.6945557,9.72857,1.62501E+12
0.4167334,0.68018556,9.685459,1.62501E+12
0.3544629,0.68018556,9.800421,1.62501E+12
0.4167334,0.6610254,9.79084,1.62501E+12
0.4167334,0.6849756,9.6758795,1.62501E+12
0.3544629,0.68976563,9.77168,1.62501E+12
0.4167334,0.6706055,9.6758795,1.62501E+12
0.40715334,0.67539555,9.589659,1.62501E+12
0.3784131,0.6227051,9.972861,1.62501E+12
0.36883304,0.6849756,9.699829,1.62501E+12
0.41194338,0.67539555,9.575289,1.62501E+12
0.3784131,0.67539555,9.867481,1.62501E+12
0.4023633,0.6849756,9.64714,1.62501E+12
0.39278322,0.6849756,9.74294,1.62501E+12
0.38320315,0.728086,9.800421,1.62501E+12
0.38320315,0.7185059,9.618399,1.62501E+12
0.36883304,0.68018556,9.829161,1.62501E+12
0.42152345,0.67539555,9.733359,1.62501E+12
0.4023633,0.7041358,9.704619,1.62501E+12
0.39757326,0.6849756,9.74773,1.62501E+12
0.40715334,0.6658155,9.766891,1.62501E+12
0.4167334,0.68018556,9.632769,1.62501E+12
0.42152345,0.6322852,9.82437,1.62501E+12
0.36883304,0.6706055,9.766891,1.62501E+12
0.45026368,0.6945557,9.632769,1.62501E+12
0.43110353,0.71371585,9.75252,1.62501E+12
0.35925296,0.6993457,9.733359,1.62501E+12
0.34488282,0.68018556,9.83874,1.62501E+12
0.3784131,0.71371585,9.75252,1.62501E+12
0.40715334,0.7041358,9.632769,1.62501E+12
0.39278322,0.6706055,9.77647,1.62501E+12
0.41194338,0.6706055,9.77168,1.62501E+12
0.40715334,0.68018556,9.70941,1.62501E+12
0.43589357,0.6658155,9.70941,1.62501E+12
